g,q,v
8.720000000000000000e+02,2.714927808022725042e+00,2.108532926168056321e-01
8.720000000000000000e+02,6.577310334070046727e-01,2.997463593681571892e-01
8.720000000000000000e+02,3.003919372843992797e+00,4.965953751625266088e-01
8.720000000000000000e+02,4.528223550625442684e+00,6.431924023443190697e-01
8.720000000000000000e+02,3.397589445234360905e+00,8.001707027382642945e-01
8.720000000000000000e+02,4.519198591194960812e+00,6.358863520141724290e-01
8.730000000000000000e+02,5.382727082636151739e-01,9.635931792256706707e-01
8.730000000000000000e+02,2.300589361741595784e+00,8.913913866857891000e-01
8.730000000000000000e+02,3.101396345501402863e+00,6.877020797226855997e-01
8.730000000000000000e+02,1.605316373212250625e+00,6.408571755294441008e-01
8.730000000000000000e+02,1.091984895380343490e+00,9.874255650555913144e-01
8.730000000000000000e+02,1.706740998675604359e+00,2.897767063366167850e-01
8.730000000000000000e+02,2.335620561999920408e+00,6.831724614971599330e-01
8.730000000000000000e+02,4.815684882747167883e+00,6.095672200782896732e-01
8.730000000000000000e+02,3.287411096584658132e+00,3.482072028596630009e-01
8.730000000000000000e+02,6.419397059521453341e-01,4.695263538082606880e-01
8.740000000000000000e+02,4.810397165315641210e+00,8.409170881146734722e-01
8.740000000000000000e+02,9.389881608294770032e-01,4.409111309419470048e-01
8.740000000000000000e+02,4.406778221505681437e+00,9.843599589753756485e-01
8.740000000000000000e+02,1.512415056180334005e+00,3.335576479283465234e-01
8.740000000000000000e+02,3.034841003463784936e+00,9.234834741613686671e-01
8.740000000000000000e+02,2.448218129910697094e+00,1.983269440166491870e-01
8.740000000000000000e+02,4.393274880643059710e+00,1.677395745052334686e-02
8.740000000000000000e+02,7.366939184668130913e-03,3.822370389332330198e-02
8.740000000000000000e+02,4.184806944973989751e+00,5.696188033559115294e-01
8.740000000000000000e+02,4.884156434930125634e+00,1.657925077086416232e-01
8.750000000000000000e+02,3.915742601887157726e+00,9.516049279005256434e-02
8.750000000000000000e+02,7.016655978834535068e-01,5.136701764895181821e-01
8.750000000000000000e+02,1.268626219900783170e+00,5.638914992264726367e-01
8.750000000000000000e+02,4.198207336716559546e+00,9.618438454205662236e-01
8.750000000000000000e+02,1.134421690014232320e+00,6.237874827167954050e-01
8.750000000000000000e+02,3.088322114337998414e+00,7.266345593636481803e-01
8.750000000000000000e+02,3.757468244714390337e-01,5.705547518748410596e-04
8.750000000000000000e+02,3.503308141306231693e+00,7.721234600639476087e-01
8.750000000000000000e+02,1.183204516437600384e+00,5.112258547730901270e-01
8.750000000000000000e+02,2.060677598234896379e+00,3.068340256656999498e-01
8.760000000000000000e+02,3.019749776116675832e-01,5.603080039412637881e-01
8.760000000000000000e+02,2.092753678579379439e+00,9.951873123308778712e-01
8.760000000000000000e+02,3.081633794327871101e+00,9.598440844231371782e-01
8.760000000000000000e+02,2.998203180600317985e+00,8.523470253273772723e-01
8.760000000000000000e+02,2.759808469850389301e+00,2.610738167045805191e-01
8.760000000000000000e+02,4.815420434426039620e+00,2.655296610837786231e-01
8.760000000000000000e+02,4.172410272960819455e+00,3.500694800290167219e-01
8.760000000000000000e+02,2.084411195654690019e+00,3.076389052392776158e-01
8.760000000000000000e+02,4.955108339658299776e+00,8.994405074197409089e-01
8.760000000000000000e+02,4.748742150668968875e+00,4.654901377885656277e-02
8.770000000000000000e+02,2.341678985454005879e+00,8.634279833638317525e-01
8.770000000000000000e+02,1.081164448904575748e+00,1.220836022627168616e-01
8.770000000000000000e+02,4.392567076406088233e+00,7.569566489252200769e-01
8.770000000000000000e+02,8.951216161488301237e-01,4.462447790741849163e-01
8.770000000000000000e+02,4.883136900001980862e+00,9.682081236628903298e-01
8.770000000000000000e+02,5.849215354196390937e-01,7.915054453944978530e-01
8.770000000000000000e+02,4.673072145438139202e+00,5.630336013360872638e-01
8.770000000000000000e+02,4.485757679958337185e+00,7.591582788739962284e-01
8.770000000000000000e+02,1.190339523531973143e+00,5.185228159087612587e-01
8.770000000000000000e+02,2.606219558551996052e+00,7.483612000446473456e-01
8.780000000000000000e+02,1.405441918761598519e+00,1.260940889880738380e-01
8.780000000000000000e+02,2.121157240857169057e+00,4.146254794514814268e-02
8.780000000000000000e+02,3.293160037904641069e-01,9.617220659441044761e-01
8.780000000000000000e+02,3.958866898049761662e+00,4.485857452275032742e-01
8.780000000000000000e+02,2.701567254997483403e+00,8.750873829095818790e-01
8.780000000000000000e+02,4.001390883785099994e+00,4.573535265855690479e-01
8.780000000000000000e+02,4.493895260177738216e-01,6.068058466471882850e-01
8.780000000000000000e+02,1.460752187174972239e+00,9.578566122055224286e-01
8.780000000000000000e+02,4.269241016713340997e+00,3.463177224005777877e-01
8.780000000000000000e+02,6.750252596806405325e-01,1.918367573727810527e-01
8.790000000000000000e+02,3.541626030631439992e+00,6.748894989388707355e-01
8.790000000000000000e+02,1.720221305654917598e-01,4.806137279120993311e-01
8.790000000000000000e+02,4.536271867132024127e+00,2.777377411190403711e-01
8.790000000000000000e+02,3.763353521765442800e+00,2.164290066714413818e-01
8.790000000000000000e+02,3.524153078785479121e+00,7.456679927582178236e-01
8.790000000000000000e+02,7.624740454700723591e-01,3.448401246600334424e-01
8.790000000000000000e+02,7.234967560488053673e-01,7.961465434346118863e-01
8.790000000000000000e+02,3.136174921905586999e+00,7.023537687992312817e-01
8.790000000000000000e+02,3.084066075534055429e+00,1.642887598631277424e-01
8.790000000000000000e+02,6.801504873141633878e-01,7.786232290032027992e-01
8.800000000000000000e+02,1.099857949902410814e+00,1.010447877291392738e-01
8.800000000000000000e+02,3.858030932127784141e+00,6.420679582099620974e-01
8.800000000000000000e+02,4.435387082889167942e+00,5.239297362137419478e-01
8.800000000000000000e+02,2.658412289796019401e-02,1.386257162701850509e-01
8.800000000000000000e+02,2.929009598047871865e+00,6.537225038716274472e-01
8.800000000000000000e+02,2.047451672639164943e+00,5.636902805605303879e-02
8.800000000000000000e+02,4.962808874968629880e+00,9.700782053499822366e-01
8.800000000000000000e+02,3.918810466263906278e+00,2.072234558884489264e-01
8.800000000000000000e+02,1.777191323334120776e+00,4.705028770480923495e-02
8.800000000000000000e+02,6.387814622883702942e-01,2.196075125046959009e-02
8.810000000000000000e+02,2.342047056930735671e+00,5.366330040053552963e-01
8.810000000000000000e+02,4.270619626455381734e+00,7.980275408567107931e-01
8.810000000000000000e+02,3.781776999708181375e+00,3.804417417245127275e-01
8.810000000000000000e+02,4.947208510667469028e+00,3.859119790832643559e-03
8.810000000000000000e+02,5.013922507885565372e-01,3.957443370665481019e-01
8.810000000000000000e+02,3.217250823079542688e+00,9.821207185522531358e-01
8.810000000000000000e+02,1.411318646663074494e+00,5.127822524479075383e-02
8.810000000000000000e+02,1.202037522764365818e+00,9.260278302748941037e-01
8.810000000000000000e+02,3.892321016774248577e+00,6.259974875587702714e-01
8.810000000000000000e+02,4.729717189091944718e+00,7.401272671376712964e-02
8.820000000000000000e+02,2.316849942973720822e+00,4.138619484756289602e-01
8.820000000000000000e+02,4.296999636282639035e-01,2.528095519351493126e-01
8.820000000000000000e+02,4.039306746838057016e+00,6.284338475717562433e-01
8.820000000000000000e+02,4.989530350616190546e+00,5.793218768591018586e-01
8.820000000000000000e+02,2.061389851411772334e+00,6.112333769964790608e-01
8.820000000000000000e+02,2.169361144810020736e+00,8.232802509465213525e-01
8.820000000000000000e+02,9.649434613294999297e-01,5.646804721479498079e-01
8.820000000000000000e+02,4.507189504531338820e+00,7.312704999608122813e-01
8.820000000000000000e+02,2.527268877031274119e+00,3.962066001714780183e-01
8.820000000000000000e+02,3.213583676306072778e+00,1.345673577601710358e-01
8.830000000000000000e+02,4.551067062800788321e+00,8.404523175026624715e-01
8.830000000000000000e+02,2.967033866083361282e+00,8.165830781725759158e-01
8.830000000000000000e+02,2.148749439339583844e+00,9.177937317609864420e-01
8.830000000000000000e+02,4.845073247719867915e+00,7.115750865256731394e-03
8.830000000000000000e+02,3.099080033792194211e+00,7.183548595748925347e-01
8.830000000000000000e+02,3.047801885100648978e+00,1.006973154229261480e-01
8.830000000000000000e+02,1.504794268154961978e+00,3.851475583056833685e-01
8.830000000000000000e+02,2.036613460831686595e+00,9.666519972284476347e-01
8.830000000000000000e+02,4.098302822801171530e+00,9.313418420451113899e-01
8.830000000000000000e+02,1.655854010241531338e+00,6.862149906397426724e-01
8.840000000000000000e+02,1.142199276498805371e+00,5.937531922442296217e-02
8.840000000000000000e+02,2.866319367521156458e+00,3.575005061988585364e-01
8.840000000000000000e+02,4.957187731371350381e+00,9.402822936357004835e-01
8.840000000000000000e+02,2.910450514526027099e+00,1.462517392558382312e-01
8.840000000000000000e+02,4.216283316908649326e+00,1.905430357593016488e-01
8.840000000000000000e+02,3.141284545553005181e+00,3.222275092881131675e-01
8.840000000000000000e+02,3.370307689973934817e+00,8.079115740846054550e-01
8.840000000000000000e+02,4.592799128863024549e+00,9.790471504574909112e-01
8.840000000000000000e+02,1.780060050813545569e+00,6.640773721700681254e-01
8.840000000000000000e+02,2.282223953185273491e+00,6.743693495261380288e-01
8.850000000000000000e+02,3.563197008825117251e+00,4.089240469352692919e-01
8.850000000000000000e+02,2.477953212410113348e+00,1.143880708012303682e-01
8.850000000000000000e+02,2.413507907499950811e+00,1.217483709044444584e-01
8.850000000000000000e+02,1.150537786274294927e+00,8.470788056460351045e-01
8.850000000000000000e+02,3.675004760038142138e+00,1.283415975845791923e-01
8.850000000000000000e+02,1.540658210615432067e+00,4.138986401479768373e-01
8.850000000000000000e+02,1.394241555110589559e+00,1.771386059028567939e-01
8.850000000000000000e+02,1.958087610691505276e+00,3.494180235343736785e-01
8.850000000000000000e+02,4.994540094319596335e+00,3.765080249093578635e-01
8.850000000000000000e+02,2.863745448431788798e+00,2.123211970116914982e-01
8.860000000000000000e+02,2.748752380034963139e+00,7.679444607483315588e-01
8.860000000000000000e+02,3.063641377205510441e+00,7.833009153830039484e-01
8.860000000000000000e+02,1.203506423444373752e+00,1.574928784396387726e-01
8.860000000000000000e+02,1.700979003107851550e+00,9.950769655259105173e-01
8.860000000000000000e+02,2.851672224706800929e+00,9.745561411226414394e-01
8.860000000000000000e+02,1.274360450871571127e+00,6.890332747609436703e-01
8.860000000000000000e+02,2.339338483040735106e+00,6.829902072792881640e-03
8.860000000000000000e+02,8.615049151757592227e-02,8.285287694040598394e-01
8.860000000000000000e+02,1.079524809736436275e+00,6.796536644782199543e-01
8.860000000000000000e+02,1.689671145018276643e+00,5.177639954565296243e-01
8.870000000000000000e+02,4.641649388462092851e+00,1.392705221658230297e-01
8.870000000000000000e+02,3.172129255548326476e+00,1.587958535103600743e-01
8.870000000000000000e+02,3.979343406485902346e-01,2.178598695011091380e-01
8.870000000000000000e+02,7.925604632770422153e-02,5.584405918199575325e-02
8.870000000000000000e+02,2.099661683555587022e-01,2.423623259030948107e-01
8.870000000000000000e+02,4.937422655278244754e+00,4.312566310607272024e-01
8.870000000000000000e+02,3.906259723437589315e+00,3.317409875299927036e-01
8.870000000000000000e+02,3.041684005507805377e-01,9.798543148702907324e-01
8.870000000000000000e+02,4.988785907516318119e+00,2.423605173901410836e-01
8.870000000000000000e+02,1.723483595593811035e-01,3.456065743157922254e-01
8.880000000000000000e+02,1.758157861141577794e+00,8.361241588936703106e-01
8.880000000000000000e+02,2.189889940233253895e+00,1.887462440697397215e-01
8.880000000000000000e+02,4.273859959855041524e+00,7.356350696241948928e-01
8.880000000000000000e+02,3.854942730607727075e+00,8.115606729850690648e-01
8.880000000000000000e+02,1.434462626574045663e+00,3.265029059231405739e-02
8.880000000000000000e+02,4.873330445823587986e+00,6.130772200691458895e-01
8.880000000000000000e+02,4.182702443528414804e+00,7.259730315425902969e-01
8.880000000000000000e+02,6.355986935301827234e-01,5.552612217361726499e-01
8.880000000000000000e+02,1.109170801907987114e+00,9.307176238241935406e-01
8.880000000000000000e+02,1.889934775925578014e-01,4.769618584851531562e-02
8.890000000000000000e+02,3.715995620907898811e+00,1.418649567965041269e-01
8.890000000000000000e+02,4.801396127984774331e+00,1.175152341363736586e-01
8.890000000000000000e+02,2.106878282892486354e+00,1.603905792940844011e-01
8.890000000000000000e+02,5.720691809271832851e-01,6.840404593404495470e-01
8.890000000000000000e+02,1.441222307473694730e+00,1.025865574453692641e-01
8.890000000000000000e+02,1.913472597350076132e+00,1.528953342843010210e-01
8.890000000000000000e+02,4.641611780827486378e+00,3.540036506096153612e-01
8.890000000000000000e+02,4.409903987823739158e+00,7.546851643607915827e-01
8.890000000000000000e+02,1.744229762879857537e+00,9.177404923011109883e-01
8.890000000000000000e+02,1.327693152877078120e+00,6.385323155841585718e-01
8.900000000000000000e+02,2.007180284880069721e+00,9.358015629350708853e-01
8.900000000000000000e+02,7.664807916244370523e-01,7.784533052428587174e-01
8.900000000000000000e+02,1.629974535795573498e+00,4.786751388992701584e-01
8.900000000000000000e+02,3.344640341627076463e+00,4.566432213655937655e-01
8.900000000000000000e+02,1.369540591659283990e+00,6.668021285187730740e-04
8.900000000000000000e+02,4.993184812982692122e+00,5.822956884907277697e-01
8.900000000000000000e+02,2.468769678347004781e+00,3.517766717517851749e-01
8.900000000000000000e+02,3.049696990416516762e+00,3.728869455503950325e-01
8.900000000000000000e+02,4.465215301785676161e+00,7.101720553453756413e-01
8.900000000000000000e+02,4.726330312332482464e+00,3.601002301585909393e-02
8.910000000000000000e+02,2.040401909850251272e+00,6.278018253563111273e-02
8.910000000000000000e+02,3.776930540914620771e+00,4.646972222963928756e-01
8.910000000000000000e+02,4.349994658802957659e+00,5.435197237627201750e-01
8.910000000000000000e+02,1.046964649066625785e+00,3.652031238508405275e-01
8.910000000000000000e+02,4.986629400720717697e+00,3.973477379312928548e-01
8.910000000000000000e+02,4.401949917164570181e+00,6.101482744709907369e-02
8.910000000000000000e+02,6.982739994953801599e-01,6.530926818846033433e-01
8.910000000000000000e+02,3.692636456527845112e+00,1.150622217410015580e-01
8.910000000000000000e+02,1.584137509263026100e+00,5.867082179259272001e-01
8.910000000000000000e+02,1.522944951966522797e+00,9.166940159702929858e-01
8.920000000000000000e+02,3.902706594338926749e+00,8.883425917485850976e-01
8.920000000000000000e+02,4.852593338371958609e+00,6.816461348265561160e-01
8.920000000000000000e+02,4.099333912582074468e+00,4.068765858771992150e-01
8.920000000000000000e+02,6.984105082877989368e-01,1.470379031143992377e-01
8.920000000000000000e+02,1.659370652888249031e+00,7.272047958954437341e-01
8.920000000000000000e+02,3.096405612917130235e-02,5.216937621173837192e-01
8.920000000000000000e+02,3.303839487938808439e+00,6.406952393404541368e-01
8.920000000000000000e+02,1.786315514141195715e+00,4.673759505900526579e-01
8.920000000000000000e+02,2.605569842010972526e+00,9.146424603280189913e-01
8.920000000000000000e+02,1.456872086158398361e+00,3.005120932369679254e-01
8.930000000000000000e+02,1.587253215937219908e+00,2.036597349428166392e-01
8.930000000000000000e+02,3.392255782173277279e+00,3.973587970747267661e-01
8.930000000000000000e+02,1.082625462818594286e+00,3.956469481611701866e-02
8.930000000000000000e+02,1.554915178090700678e+00,1.607556563469291211e-01
8.930000000000000000e+02,2.060199422104638689e+00,3.430639453638152370e-01
8.930000000000000000e+02,3.827678431561501782e+00,2.218613266218334434e-01
